C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_58_592.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_58_592.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_58_592.jpg, 0, 0, 0, 7.895386E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_58_697.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_58_697.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_58_697.jpg, 0, 0, 0, 7.803491E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_58_806.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_58_806.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_58_806.jpg, 0, 0, 0, 7.867629E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_58_911.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_58_911.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_58_911.jpg, 0, 0, 0, 7.868384E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_014.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_014.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_014.jpg, 0, 0, 0, 7.81137E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_119.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_119.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_119.jpg, 0, 0, 0, 7.839982E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_223.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_223.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_223.jpg, 0, 0, 0, 7.80241E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_327.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_327.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_327.jpg, 0, 0, 0, 7.867903E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_428.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_428.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_428.jpg, 0, 0, 0, 8.18425E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_532.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_532.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_532.jpg, 0, 0, 0, 7.829777E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_636.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_636.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_636.jpg, 0, 0, 0, 7.903398E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_739.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_739.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_739.jpg, 0, 0, 0, 7.797319E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_849.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_849.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_849.jpg, 0, 0, 0, 7.870894E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_46_59_965.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_46_59_965.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_46_59_965.jpg, 0, 0, 0, 7.83848E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_00_073.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_00_073.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_00_073.jpg, 0, 0, 0, 8.076202E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_00_184.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_00_184.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_00_184.jpg, 0, 0, 0, 8.032038E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_00_297.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_00_297.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_00_297.jpg, 0, 0, 0, 7.834382E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_00_401.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_00_401.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_00_401.jpg, 0, 0, 0, 7.800879E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_00_507.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_00_507.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_00_507.jpg, 0, 0, 0, 7.819785E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_00_613.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_00_613.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_00_613.jpg, 0, 0, 0, 7.818626E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_00_714.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_00_714.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_00_714.jpg, 0, 0, 0, 7.788579E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_00_819.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_00_819.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_00_819.jpg, 0, 0, 0, 7.862104E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_00_921.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_00_921.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_00_921.jpg, 0, 0, 0, 7.889344E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_024.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_024.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_024.jpg, 0, 0, 0, 7.764529E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_136.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_136.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_136.jpg, 0, 0, 0, 7.808278E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_238.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_238.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_238.jpg, 0, 0, 0, 8.028472E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_346.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_346.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_346.jpg, 0, 0, 0, 7.835355E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_453.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_453.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_453.jpg, 0, 0, 0, 7.794366E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_558.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_558.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_558.jpg, 0, 0, 0, 7.790335E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_667.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_667.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_667.jpg, 0, 0, 0, 7.771883E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_768.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_768.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_768.jpg, 0, 0, 0, 7.928257E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_871.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_871.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_871.jpg, 0, 0, 0, 7.859473E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_01_972.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_01_972.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_01_972.jpg, 0, 0, 0, 7.854762E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_02_080.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_02_080.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_02_080.jpg, 0, 0, 0, 7.883454E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_02_192.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_02_192.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_02_192.jpg, 0, 0, 0, 7.940838E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_02_297.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_02_297.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_02_297.jpg, 0, 0, 0, 7.890416E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_02_415.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_02_415.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_02_415.jpg, 0, 0, 0, 7.844836E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_02_526.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_02_526.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_02_526.jpg, 0, 0, 0, 7.864788E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_02_638.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_02_638.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_02_638.jpg, 0, 0, 0, 7.890945E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_02_741.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_02_741.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_02_741.jpg, 0, 0, 0, 7.792574E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_02_853.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_02_853.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_02_853.jpg, 0, 0, 0, 7.779876E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_02_956.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_02_956.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_02_956.jpg, 0, 0, 0, 7.761677E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_03_062.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_03_062.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_03_062.jpg, 0, 0, 0, 8.162804E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_03_175.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_03_175.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_03_175.jpg, 0, 0, 0, 7.804028E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_03_280.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_03_280.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_03_280.jpg, 0, 0, 0, 7.811782E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_03_383.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_03_383.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_03_383.jpg, 0, 0, 0, 7.841923E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_03_485.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_03_485.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_03_485.jpg, 0, 0, 0, 7.843811E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_03_604.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_03_604.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_03_604.jpg, 0, 0, 0, 7.869001E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_03_722.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_03_722.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_03_722.jpg, 0, 0, 0, 7.821258E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_03_828.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_03_828.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_03_828.jpg, 0, 0, 0, 7.782909E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_03_934.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_03_934.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_03_934.jpg, 0, 0, 0, 7.802904E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_04_042.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_04_042.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_04_042.jpg, 0, 0, 0, 7.768773E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_04_147.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_04_147.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_04_147.jpg, 0, 0, 0, 7.850402E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_04_253.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_04_253.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_04_253.jpg, 0, 0, 0, 7.841057E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_04_371.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_04_371.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_04_371.jpg, 0, 0, 0, 7.811766E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_04_475.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_04_475.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_04_475.jpg, 0, 0, 0, 7.837536E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_04_581.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_04_581.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_04_581.jpg, 0, 0, 0, 7.908489E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_04_690.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_04_690.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_04_690.jpg, 0, 0, 0, 7.78166E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_04_800.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_04_800.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_04_800.jpg, 0, 0, 0, 8.035236E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_04_909.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_04_909.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_04_909.jpg, 0, 0, 0, 7.844839E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_020.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_020.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_020.jpg, 0, 0, 0, 7.91076E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_123.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_123.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_123.jpg, 0, 0, 0, 7.856284E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_224.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_224.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_224.jpg, 0, 0, 0, 7.78432E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_328.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_328.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_328.jpg, 0, 0, 0, 7.797273E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_438.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_438.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_438.jpg, 0, 0, 0, 7.814831E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_539.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_539.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_539.jpg, 0, 0, 0, 8.252136E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_648.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_648.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_648.jpg, 0, 0, 0, 7.767054E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_754.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_754.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_754.jpg, 0, 0, 0, 7.781895E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_860.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_860.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_860.jpg, 0, 0, 0, 7.815587E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_05_967.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_05_967.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_05_967.jpg, 0, 0, 0, 7.764378E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_06_073.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_06_073.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_06_073.jpg, 0, 0, 0, 7.803639E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_06_186.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_06_186.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_06_186.jpg, 0, 0, 0, 7.829113E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_06_290.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_06_290.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_06_290.jpg, 0, 0, 0, 7.881699E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_06_392.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_06_392.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_06_392.jpg, 0, 0, 0, 8.037453E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_06_497.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_06_497.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_06_497.jpg, 0, 0, 0, 7.802824E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_06_601.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_06_601.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_06_601.jpg, 0, 0, 0, 7.82518E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_06_712.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_06_712.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_06_712.jpg, 0, 0, 0, 7.963306E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_06_815.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_06_815.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_06_815.jpg, 0, 0, 0, 7.767854E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_06_921.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_06_921.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_06_921.jpg, 0, 0, 0, 7.826208E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_07_025.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_07_025.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_07_025.jpg, 0, 0, 0, 7.896033E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_07_128.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_07_128.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_07_128.jpg, 0, 0, 0, 7.843049E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_07_235.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_07_235.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_07_235.jpg, 0, 0, 0, 7.892401E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_07_337.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_07_337.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_07_337.jpg, 0, 0, 0, 7.818595E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_07_441.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_07_441.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_07_441.jpg, 0, 0, 0, 7.829905E-05
C:\Users\Luca\Desktop\Data\IMG\center_2020_05_02_16_47_07_557.jpg, C:\Users\Luca\Desktop\Data\IMG\left_2020_05_02_16_47_07_557.jpg, C:\Users\Luca\Desktop\Data\IMG\right_2020_05_02_16_47_07_557.jpg, 0, 0, 0, 7.815036E-05
